frame,x,y,confidence
58699,868,50,0.516761
58700,868,50,0.511830
58701,868,50,0.467719
58702,868,50,0.468362
58703,868,50,0.430925
58704,868,50,0.392945
58705,868,50,0.417839
58706,868,50,0.391196
58707,868,50,0.388570
58708,868,50,0.399335
58709,868,50,0.417934
58710,868,50,0.420081
58711,868,50,0.408571
58712,868,50,0.406263
58713,868,50,0.424492
58714,868,50,0.427824
58715,868,50,0.424968
58716,868,50,0.402939
58717,868,50,0.403388
58718,868,50,0.372154
58719,868,50,0.370930
58720,868,50,0.385969
58721,868,50,0.386485
58722,868,51,0.407544
58723,868,51,0.392371
58724,868,51,0.395426
58725,868,51,0.393814
58726,868,50,0.388629
58727,868,50,0.359230
58728,,,
58729,,,
58730,,,
58731,,,
58732,,,
58733,,,
58734,868,50,0.352371
58735,868,50,0.355757
58736,868,51,0.518499
58737,868,51,0.507669
58738,868,51,0.519217
58739,868,51,0.423494
58740,868,51,0.393577
58741,868,51,0.375129
58742,868,50,0.391098
58743,868,50,0.426547
58744,868,50,0.444031
58745,868,50,0.441261
58746,868,50,0.433883
58747,868,50,0.452598
58748,868,50,0.458945
58749,868,50,0.471600
58750,868,50,0.483032
58751,868,51,0.487972
58752,868,51,0.518151
58753,868,51,0.515048
58754,868,51,0.533617
58755,868,51,0.484414
58756,868,51,0.495236
58757,868,51,0.471411
58758,868,51,0.478590
58759,868,51,0.457869
58760,868,51,0.439363
58761,868,51,0.450768
58762,868,51,0.449589
58763,868,51,0.431793
58764,868,51,0.448340
58765,868,51,0.439466
58766,868,51,0.454003
58767,868,51,0.451056
58768,868,51,0.513050
58769,868,51,0.488144
58770,868,51,0.508393
58771,868,51,0.512321
58772,868,51,0.494729
58773,868,51,0.490822
58774,868,51,0.512823
58775,868,51,0.534322
58776,868,51,0.527029
58777,868,51,0.546028
58778,868,51,0.539581
58779,868,51,0.504925
58780,868,51,0.523461
58781,868,51,0.515909
58782,868,51,0.510564
58783,868,51,0.527913
58784,868,51,0.488373
58785,868,51,0.497291
58786,868,51,0.463482
58787,868,51,0.446492
58788,868,51,0.463734
58789,868,51,0.454658
58790,868,51,0.454062
58791,868,51,0.474036
58792,868,51,0.506014
58793,868,51,0.483739
58794,868,51,0.501114
58795,868,51,0.504801
58796,868,51,0.514161
58797,868,51,0.520987
58798,868,51,0.624622
58799,868,50,0.539117
58800,868,51,0.626123
58801,868,51,0.603809
58802,868,51,0.627989
58803,868,51,0.571810
58804,868,51,0.580524
58805,868,50,0.588591
58806,868,50,0.576981
58807,868,51,0.565195
58808,868,51,0.562931
58809,868,51,0.590106
58810,868,51,0.556959
58811,868,51,0.539506
58812,868,51,0.539102
58813,868,50,0.474656
58814,868,50,0.468890
58815,868,50,0.392257
58816,868,50,0.391867
58817,868,50,0.391326
58818,868,50,0.385516
58819,868,50,0.392074
58820,868,50,0.408805
58821,868,51,0.408233
58822,868,50,0.377487
58823,868,50,0.372743
58824,868,50,0.363577
58825,868,50,0.360341
58826,868,50,0.356569
58827,,,
58828,,,
58829,,,
58830,,,
58831,,,
58832,,,
58833,,,
58834,,,
58835,868,50,0.358973
58836,868,50,0.360276
58837,868,50,0.352692
58838,868,50,0.356496
58839,868,50,0.356985
58840,868,50,0.359521
58841,868,50,0.354774
58842,,,
58843,,,
58844,,,
58845,,,
58846,,,
58847,,,
58848,,,
58849,,,
58850,,,
58851,,,
58852,,,
58853,,,
58854,,,
58855,,,
58856,,,
58857,,,
58858,,,
58859,868,51,0.497976
58860,868,51,0.465063
58861,868,50,0.386386
58862,868,50,0.366988
58863,868,50,0.370477
58864,868,50,0.389824
58865,868,50,0.394984
58866,868,51,0.410188
58867,868,51,0.411336
58868,868,51,0.360134
58869,,,
58870,,,
58871,,,
58872,,,
58873,,,
58874,,,
58875,,,
58876,,,
58877,,,
58878,,,
58879,,,
58880,,,
58881,,,
58882,,,
58883,,,
58884,,,
58885,,,
58886,,,
58887,1053,474,0.992740
58888,1052,475,0.992403
58889,1050,474,0.992156
58890,1049,472,0.993309
58891,1048,472,0.993172
58892,1047,468,0.994394
58893,1044,466,0.997108
58894,1043,464,0.997020
58895,1043,464,0.995145
58896,1042,464,0.997286
58897,,,
58898,,,
58899,,,
58900,,,
58901,,,
58902,,,
58903,,,
58904,,,
58905,,,
58906,,,
58907,1031,453,0.997755
58908,1030,454,0.996844
58909,1030,452,0.995757
58910,1028,450,0.994413
58911,1026,449,0.995221
58912,1023,449,0.993945
58913,1022,448,0.994956
58914,1022,448,0.994177
58915,1020,448,0.993401
58916,1019,446,0.993434
58917,1018,446,0.995265
58918,1016,444,0.994497
58919,1014,444,0.993371
58920,,,
58921,,,
58922,,,
58923,1010,439,0.997101
58924,1008,437,0.995493
58925,,,
58926,1006,433,0.995032
58927,1004,433,0.996097
58928,1004,430,0.995942
58929,1000,430,0.997536
58930,998,430,0.998361
58931,998,430,0.997563
58932,998,430,0.996765
58933,996,430,0.996467
58934,994,429,0.996853
58935,992,428,0.996881
58936,990,426,0.996872
58937,988,424,0.997905
58938,988,425,0.998250
58939,989,424,0.997360
58940,988,422,0.997335
58941,990,421,0.997103
58942,990,418,0.997614
58943,990,418,0.997103
58944,988,417,0.996291
58945,986,416,0.993930
58946,984,414,0.992343
58947,982,414,0.992117
58948,982,412,0.991238
58949,981,413,0.988775
58950,980,413,0.991334
58951,978,414,0.990533
58952,976,414,0.990002
58953,932,398,0.895132
58954,932,398,0.900064
58955,933,394,0.908886
58956,932,394,0.937558
58957,931,392,0.941226
58958,930,391,0.941853
58959,930,392,0.944004
58960,928,392,0.935103
58961,928,388,0.911894
58962,927,394,0.971128
58963,927,392,0.970773
58964,926,392,0.972419
58965,926,392,0.967890
58966,926,391,0.961513
58967,925,390,0.950799
58968,924,390,0.933419
58969,924,390,0.907625
58970,923,390,0.899559
58971,924,388,0.900602
58972,922,385,0.893937
58973,922,386,0.874293
58974,922,385,0.870658
58975,920,384,0.883365
58976,920,385,0.852782
58977,920,383,0.860390
58978,920,384,0.847944
58979,920,384,0.869462
58980,952,394,0.978539
58981,,,
58982,,,
58983,,,
58984,,,
58985,,,
58986,,,
58987,,,
58988,,,
58989,,,
58990,,,
58991,,,
58992,,,
58993,,,
58994,,,
58995,,,
58996,,,
58997,,,
58998,,,
58999,868,50,0.550397
59000,868,50,0.549821
59001,868,51,0.619399
59002,868,50,0.604036
59003,868,50,0.590141
59004,868,50,0.596302
59005,868,50,0.588112
59006,868,50,0.581781
59007,868,50,0.584925
59008,868,50,0.571141
59009,868,50,0.565801
59010,868,50,0.561962
59011,868,50,0.569496
59012,868,50,0.569049
59013,868,50,0.572066
59014,868,50,0.540192
59015,868,50,0.538559
59016,868,50,0.541080
59017,868,50,0.564917
59018,868,50,0.563894
59019,868,50,0.564685
59020,868,50,0.572686
59021,868,50,0.550965
59022,868,50,0.565714
59023,868,50,0.573906
59024,868,50,0.587869
59025,868,50,0.602593
59026,868,50,0.603974
59027,868,51,0.613613
59028,868,51,0.627681
59029,868,51,0.604031
59030,868,50,0.601551
59031,868,50,0.621687
59032,868,50,0.637405
59033,868,51,0.655525
59034,868,51,0.651955
59035,868,51,0.650651
59036,868,51,0.655011
59037,868,51,0.657928
59038,868,51,0.653772
59039,868,51,0.635471
59040,868,51,0.638740
59041,868,51,0.634194
59042,868,51,0.570306
59043,868,51,0.557997
59044,868,51,0.595021
59045,868,51,0.592045
59046,868,51,0.625233
59047,868,51,0.566292
59048,868,51,0.562704
59049,868,51,0.583586
59050,868,51,0.576344
59051,868,51,0.556389
59052,868,51,0.619292
59053,868,51,0.591925
59054,868,51,0.580834
59055,868,51,0.581296
59056,868,51,0.566063
59057,868,51,0.616774
59058,868,51,0.569809
59059,868,51,0.572759
59060,868,51,0.560017
59061,868,51,0.572083
59062,868,51,0.578159
59063,868,51,0.558827
59064,868,51,0.566053
59065,868,51,0.571228
59066,868,51,0.567497
59067,868,51,0.581960
59068,868,51,0.577707
59069,868,51,0.554292
59070,868,51,0.530591
59071,868,51,0.516279
59072,868,51,0.554632
59073,868,51,0.558136
59074,868,51,0.550347
59075,868,51,0.598662
59076,868,51,0.608047
59077,868,51,0.534465
59078,868,51,0.582883
59079,868,51,0.564837
59080,868,51,0.632516
59081,868,51,0.591282
59082,868,51,0.596011
59083,868,51,0.597235
59084,868,51,0.567954
59085,868,51,0.601260
59086,868,51,0.545465
59087,868,51,0.587838
59088,868,51,0.605654
59089,868,51,0.607129
59090,868,51,0.614049
59091,868,51,0.593945
59092,868,51,0.596835
59093,868,51,0.572371
59094,868,51,0.567597
59095,868,51,0.579242
59096,868,51,0.556411
59097,868,51,0.558897
59098,868,51,0.548616
59099,868,51,0.552692
59100,868,51,0.550249
59101,868,51,0.545711
59102,868,51,0.529790
59103,868,50,0.410006
59104,868,50,0.425963
59105,868,50,0.434301
59106,868,50,0.420783
59107,868,50,0.463874
59108,868,50,0.452611
59109,868,51,0.420441
59110,868,51,0.431593
59111,868,51,0.386315
59112,868,51,0.418810
59113,868,51,0.354171
59114,868,51,0.371523
59115,868,51,0.368118
59116,868,51,0.376714
59117,868,51,0.365344
59118,868,51,0.370367
59119,868,51,0.385773
59120,868,51,0.381337
59121,868,51,0.391930
59122,868,51,0.382290
59123,868,51,0.391442
59124,868,51,0.404265
59125,868,51,0.498979
59126,868,51,0.505316
59127,868,51,0.523924
59128,868,51,0.535497
59129,868,51,0.528113
59130,868,51,0.575727
59131,868,51,0.567870
59132,868,51,0.539015
59133,868,51,0.547921
59134,868,51,0.587571
59135,868,51,0.551746
59136,868,51,0.591799
59137,868,51,0.579687
59138,868,51,0.600229
59139,868,51,0.585293
59140,868,51,0.627664
59141,868,51,0.670232
59142,868,51,0.643445
59143,868,51,0.662429
59144,868,51,0.662804
59145,868,51,0.665321
59146,868,51,0.626681
59147,868,51,0.599173
59148,868,51,0.635118
59149,868,51,0.596294
59150,868,51,0.625714
59151,868,51,0.603853
59152,868,51,0.613660
59153,868,51,0.636817
59154,868,51,0.608751
59155,868,51,0.581783
59156,868,51,0.596863
59157,868,51,0.571102
59158,868,51,0.568986
59159,868,51,0.564808
59160,868,51,0.584112
59161,868,51,0.592958
59162,868,51,0.577663
59163,868,51,0.584524
59164,868,50,0.446627
59165,868,50,0.487106
59166,868,50,0.549388
59167,868,50,0.424748
59168,868,50,0.487229
59169,868,50,0.506625
59170,868,50,0.530354
59171,868,50,0.530354
59172,868,50,0.565094
59173,868,50,0.610631
59174,868,50,0.613822
59175,868,50,0.641319
59176,868,50,0.702747
59177,868,50,0.695914
59178,868,50,0.700038
59179,868,50,0.683200
59180,868,50,0.709323
59181,868,50,0.697676
59182,868,50,0.735267
59183,868,50,0.602902
59184,868,50,0.590662
59185,868,50,0.602352
59186,868,50,0.624243
59187,868,50,0.624012
59188,868,50,0.625328
59189,868,50,0.624200
59190,868,50,0.637238
59191,868,50,0.635228
59192,868,50,0.637695
59193,868,50,0.643235
59194,868,50,0.648833
59195,868,51,0.661136
59196,868,51,0.695800
59197,868,51,0.648204
59198,868,51,0.609826
59199,868,51,0.568574
59200,868,51,0.599347
59201,868,51,0.633875
59202,868,51,0.644689
59203,868,51,0.669780
59204,868,51,0.614142
59205,868,51,0.671068
59206,868,51,0.632016
59207,868,51,0.623903
59208,868,51,0.616886
59209,867,51,0.651074
59210,867,51,0.669997
59211,868,51,0.704676
59212,868,51,0.710847
59213,868,51,0.739038
59214,868,51,0.740077
59215,868,51,0.724394
59216,868,51,0.675876
59217,868,51,0.660742
59218,868,51,0.662455
59219,868,51,0.654691
59220,868,51,0.647651
59221,868,51,0.583061
59222,868,51,0.582385
59223,867,51,0.610601
59224,868,51,0.619398
59225,868,51,0.599968
59226,,,
59227,868,50,0.440171
59228,868,50,0.416354
59229,868,50,0.475237
59230,868,50,0.425729
59231,868,50,0.488688
59232,868,50,0.456987
59233,868,50,0.418547
59234,868,50,0.483171
59235,868,50,0.419412
59236,868,50,0.445577
59237,868,50,0.397301
59238,868,50,0.428657
59239,868,50,0.550625
59240,868,50,0.444898
59241,868,50,0.412471
59242,868,50,0.373958
59243,868,50,0.441911
59244,868,50,0.479784
59245,868,50,0.482610
59246,868,50,0.457733
59247,868,50,0.471563
59248,868,50,0.483588
59249,868,50,0.468550
59250,868,50,0.461522
59251,868,50,0.430851
59252,868,50,0.435471
59253,868,50,0.410900
59254,868,50,0.431255
59255,868,50,0.422845
59256,868,50,0.459509
59257,868,50,0.450242
59258,868,50,0.502108
59259,868,50,0.458467
59260,868,50,0.502659
59261,868,51,0.532358
59262,868,51,0.554494
59263,868,51,0.537842
59264,868,51,0.564707
59265,868,50,0.535614
59266,868,50,0.548626
59267,868,50,0.551371
59268,868,51,0.560728
59269,868,51,0.573932
59270,868,51,0.562324
59271,868,51,0.591499
59272,868,51,0.623519
59273,868,50,0.592860
59274,868,51,0.613844
59275,868,50,0.586038
59276,868,51,0.601025
59277,868,51,0.589690
59278,868,51,0.563121
59279,868,51,0.555345
59280,868,51,0.545111
59281,868,51,0.552134
59282,868,51,0.525903
59283,868,51,0.523776
59284,868,51,0.500583
59285,868,51,0.523259
59286,868,51,0.512469
59287,868,50,0.539959
59288,868,51,0.483580
59289,868,51,0.485241
59290,868,51,0.446263
59291,868,51,0.423178
59292,868,51,0.428683
59293,868,50,0.442908
59294,868,51,0.456972
59295,868,50,0.370984
59296,868,51,0.385013
59297,868,51,0.371298
59298,868,51,0.478894
59299,868,51,0.506857
59300,868,51,0.490350
59301,868,51,0.542886
59302,868,51,0.531933
59303,868,51,0.527620
59304,868,51,0.543755
59305,868,51,0.542238
59306,868,51,0.532444
59307,868,51,0.531283
59308,868,51,0.489214
59309,868,51,0.489365
59310,868,51,0.489411
59311,868,51,0.499582
59312,868,51,0.496294
59313,868,51,0.444025
59314,868,51,0.472539
59315,868,51,0.454558
59316,868,51,0.489722
59317,868,51,0.463239
59318,868,51,0.454913
59319,868,51,0.466012
59320,868,51,0.464056
59321,868,51,0.453370
59322,868,51,0.466065
59323,868,51,0.469043
59324,868,51,0.460376
59325,868,51,0.486856
59326,868,51,0.491537
59327,868,51,0.536820
59328,868,51,0.536655
59329,868,51,0.579725
59330,868,51,0.587328
59331,868,51,0.607559
59332,868,51,0.602544
59333,868,51,0.567995
59334,868,51,0.590600
59335,868,51,0.593605
59336,868,51,0.594538
59337,868,51,0.591942
59338,868,51,0.613147
59339,868,51,0.610595
59340,868,51,0.577857
59341,868,51,0.557224
59342,868,51,0.545638
59343,868,51,0.543846
59344,868,51,0.550147
59345,868,51,0.549864
59346,868,51,0.549750
59347,868,51,0.569851
59348,868,51,0.358158
59349,868,51,0.452297
59350,868,51,0.482030
59351,868,51,0.449787
59352,868,51,0.406859
59353,868,51,0.431730
59354,868,51,0.441662
59355,868,51,0.462244
59356,868,51,0.489846
59357,868,51,0.503601
59358,868,51,0.490632
59359,868,51,0.526394
59360,868,51,0.511618
59361,868,51,0.522315
59362,868,51,0.567235
59363,868,51,0.537744
59364,868,51,0.546923
59365,868,51,0.547749
59366,868,51,0.504756
59367,868,51,0.497297
59368,868,51,0.490076
59369,868,51,0.468494
59370,868,51,0.460378
59371,868,51,0.436006
59372,868,51,0.458993
59373,868,51,0.465121
59374,868,51,0.466875
59375,868,51,0.481360
59376,868,51,0.508284
59377,868,51,0.507141
59378,868,51,0.492275
59379,868,51,0.483545
59380,868,51,0.474344
59381,868,51,0.486375
59382,868,51,0.501704
59383,868,51,0.501923
59384,868,51,0.503709
59385,868,51,0.504358
59386,868,51,0.527911
59387,868,51,0.533355
59388,868,51,0.539143
59389,868,51,0.534376
59390,868,51,0.540151
59391,868,51,0.497343
59392,868,51,0.492851
59393,868,50,0.485621
59394,868,50,0.473401
59395,868,50,0.475073
59396,868,51,0.464900
59397,868,51,0.469492
59398,868,51,0.471628
59399,868,50,0.470203
59400,868,51,0.448391
59401,868,51,0.465040
59402,868,51,0.440147
59403,868,51,0.429003
59404,868,51,0.433447
59405,868,50,0.429176
59406,868,51,0.449847
59407,868,51,0.473280
59408,868,51,0.459238
59409,,,
59410,,,
59411,,,
59412,868,51,0.363135
59413,868,51,0.391103
59414,868,51,0.418648
59415,868,51,0.357104
59416,,,
59417,868,51,0.396505
59418,868,51,0.421144
59419,868,51,0.454109
59420,868,51,0.487216
59421,868,51,0.504477
59422,868,51,0.477233
59423,868,51,0.463291
59424,868,51,0.458875
59425,868,51,0.420804
59426,868,50,0.447907
59427,868,51,0.412864
59428,,,
59429,,,
59430,868,51,0.355914
59431,868,49,0.397062
59432,868,51,0.352420
59433,,,
59434,,,
59435,868,51,0.353718
59436,868,51,0.371864
59437,868,51,0.356748
59438,868,51,0.378054
59439,868,51,0.396964
59440,868,51,0.398284
59441,868,51,0.396046
59442,868,51,0.382923
59443,868,51,0.380080
59444,868,51,0.389696
59445,868,51,0.445808
59446,868,51,0.441846
59447,868,51,0.419201
59448,868,51,0.427019
59449,868,51,0.459806
59450,868,51,0.474620
59451,868,51,0.489537
59452,868,51,0.510111
59453,868,51,0.522330
59454,868,51,0.519695
59455,868,51,0.525060
59456,868,51,0.515270
59457,868,51,0.497730
59458,868,51,0.497694
59459,868,51,0.485246
59460,868,51,0.482789
59461,868,51,0.474849
59462,868,51,0.491554
59463,868,51,0.493026
59464,868,51,0.482579
59465,868,51,0.478423
59466,868,51,0.462716
59467,868,51,0.476582
59468,868,51,0.484436
59469,868,51,0.442121
59470,868,50,0.438541
59471,868,50,0.440502
59472,868,50,0.463045
59473,868,51,0.575821
59474,868,51,0.573049
59475,868,51,0.520209
59476,868,51,0.488132
59477,868,51,0.447952
59478,868,51,0.398489
59479,868,51,0.406581
59480,868,51,0.390290
59481,868,51,0.418198
59482,868,51,0.423412
59483,868,51,0.412391
59484,868,51,0.424580
59485,868,51,0.433690
59486,868,51,0.393659
59487,868,51,0.394878
59488,868,51,0.397040
59489,868,51,0.411050
59490,868,51,0.404348
59491,868,51,0.411299
59492,868,51,0.422182
59493,868,51,0.423820
59494,868,51,0.439359
59495,868,51,0.448104
59496,868,51,0.458745
59497,868,51,0.458103
59498,868,51,0.442780
59499,868,51,0.457116
59500,868,51,0.463273
59501,867,51,0.515903
59502,867,51,0.535205
59503,867,51,0.520922
59504,867,51,0.490692
59505,868,51,0.512064
59506,867,51,0.539853
59507,867,51,0.543298
59508,867,51,0.554258
59509,867,51,0.563377
59510,867,51,0.562263
59511,868,51,0.591740
59512,868,51,0.573452
59513,868,51,0.582939
59514,868,51,0.592733
59515,868,51,0.582264
59516,868,51,0.577038
59517,868,51,0.585129
59518,868,51,0.595308
59519,867,51,0.582641
59520,867,51,0.571474
59521,867,51,0.569218
59522,867,51,0.580794
59523,867,51,0.620476
59524,868,51,0.628120
59525,867,51,0.628900
59526,867,51,0.605714
59527,867,51,0.599357
59528,867,51,0.611066
59529,868,51,0.652016
59530,868,51,0.628638
59531,868,51,0.476773
59532,868,51,0.498033
59533,868,51,0.503485
59534,868,51,0.466660
59535,868,51,0.467802
59536,868,51,0.541352
59537,868,51,0.521709
59538,868,51,0.504235
59539,868,51,0.519207
59540,868,51,0.502706
59541,868,51,0.470398
59542,868,51,0.454573
59543,868,51,0.433806
59544,868,51,0.442403
59545,868,51,0.409255
59546,868,51,0.354641
59547,868,51,0.364701
59548,868,51,0.365422
59549,868,51,0.355862
59550,,,
59551,,,
59552,,,
59553,,,
59554,,,
59555,,,
59556,,,
59557,,,
59558,,,
59559,,,
59560,,,
59561,,,
59562,,,
59563,,,
59564,868,51,0.364786
59565,868,51,0.360143
59566,868,51,0.359563
59567,868,51,0.367034
59568,868,51,0.400140
59569,868,51,0.387457
59570,868,51,0.385794
59571,868,51,0.402937
59572,868,50,0.438213
59573,868,51,0.436735
59574,868,51,0.434207
59575,868,51,0.429497
59576,868,51,0.465021
59577,868,51,0.524076
59578,868,51,0.489472
59579,868,51,0.498093
59580,868,51,0.489385
59581,868,51,0.509088
59582,868,51,0.515321
59583,868,51,0.544514
59584,868,51,0.523313
59585,868,51,0.538263
59586,868,51,0.538799
59587,868,51,0.548767
59588,868,51,0.541663
59589,868,51,0.571707
59590,868,51,0.577603
59591,868,51,0.557932
59592,868,51,0.597958
59593,868,51,0.375014
59594,868,51,0.381469
59595,868,51,0.538397
59596,868,51,0.574783
59597,868,50,0.565464
59598,868,50,0.582470
59599,868,51,0.618696
59600,868,51,0.606996
59601,868,51,0.636674
59602,868,51,0.599306
59603,868,51,0.594765
59604,868,51,0.606891
59605,868,50,0.561996
59606,868,50,0.567895
59607,868,50,0.580517
59608,868,50,0.574914
59609,868,50,0.507400
59610,868,50,0.496264
59611,868,50,0.483793
59612,868,50,0.484691
59613,868,50,0.455910
59614,868,50,0.449994
59615,868,50,0.459014
59616,868,50,0.481217
59617,868,50,0.504157
59618,868,51,0.528050
59619,868,51,0.527908
59620,868,51,0.562272
59621,868,51,0.513541
59622,868,51,0.497222
59623,868,51,0.507303
59624,868,50,0.465896
59625,868,50,0.499863
59626,868,50,0.498147
59627,868,50,0.487916
59628,868,50,0.532430
59629,868,50,0.518005
59630,868,50,0.483437
59631,868,50,0.476055
59632,868,50,0.480648
59633,868,50,0.525403
59634,868,50,0.520566
59635,868,50,0.581084
59636,868,50,0.616522
59637,868,50,0.611166
59638,868,50,0.599069
59639,868,51,0.595753
59640,868,51,0.588476
59641,868,50,0.560626
59642,868,50,0.537698
59643,868,50,0.547392
59644,868,51,0.569297
59645,868,51,0.548208
59646,868,51,0.566427
59647,868,51,0.587385
59648,868,50,0.575693
59649,868,51,0.590739
59650,868,51,0.596252
59651,868,51,0.579817
59652,868,51,0.587730
59653,868,51,0.583117
59654,868,51,0.381732
59655,,,
59656,,,
59657,,,
59658,,,
59659,868,51,0.384492
59660,868,51,0.368985
